Model	Type	Instance	Competition	Id	Verdict	Answered	Modality	CEX	Trivial	Size
AutonomousCar	PT	09b	ReachabilityCardinality	3	FALSE	6.99	AG	VRAI	COMPLEX	81
AutonomousCar	PT	09b	ReachabilityCardinality	4	FALSE	6	AG	VRAI	COMPLEX	18
AutonomousCar	PT	09b	ReachabilityCardinality	5	FALSE	6.99	AG	VRAI	COMPLEX	38
AutonomousCar	PT	09b	ReachabilityCardinality	6	TRUE	6.99	AG	FAUX	COMPLEX	2
AutonomousCar	PT	09b	ReachabilityCardinality	7	TRUE	6.99	EF	VRAI	COMPLEX	45
AutonomousCar	PT	09b	ReachabilityCardinality	8	FALSE	6.99	AG	VRAI	COMPLEX	2
AutonomousCar	PT	09b	ReachabilityCardinality	9	FALSE	6.99	AG	VRAI	COMPLEX	116
AutonomousCar	PT	09b	ReachabilityCardinality	10	FALSE	6.99	AG	VRAI	COMPLEX	58
AutonomousCar	PT	09b	ReachabilityCardinality	11	FALSE	6.99	AG	VRAI	COMPLEX	4
AutonomousCar	PT	09b	ReachabilityCardinality	12	TRUE	6	EF	VRAI	COMPLEX	2
AutonomousCar	PT	09b	ReachabilityCardinality	13	FALSE	6.99	EF	FAUX	COMPLEX	1
AutonomousCar	PT	09b	ReachabilityCardinality	14	TRUE	6.99	EF	VRAI	COMPLEX	3
AutonomousCar	PT	09b	ReachabilityCardinality	15	FALSE	6	AG	VRAI	COMPLEX	4
AutonomousCar	PT	09b	ReachabilityFireability	0	FALSE	6	AG	VRAI	COMPLEX	33
AutonomousCar	PT	09b	ReachabilityFireability	1	FALSE	6.99	EF	FAUX	COMPLEX	1
AutonomousCar	PT	09b	ReachabilityFireability	2	TRUE	6.99	EF	VRAI	COMPLEX	1
AutonomousCar	PT	09b	ReachabilityFireability	3	FALSE	6.99	AG	VRAI	COMPLEX	45
AutonomousCar	PT	09b	ReachabilityFireability	4	TRUE	6.99	EF	VRAI	COMPLEX	1
AutonomousCar	PT	09b	ReachabilityFireability	5	TRUE	6	EF	VRAI	COMPLEX	1
AutonomousCar	PT	09b	ReachabilityFireability	6	TRUE	6.99	EF	VRAI	COMPLEX	98
AutonomousCar	PT	09b	ReachabilityFireability	7	TRUE	6.99	EF	VRAI	COMPLEX	124
AutonomousCar	PT	09b	ReachabilityFireability	8	FALSE	6.99	EF	FAUX	COMPLEX	26
AutonomousCar	PT	09b	ReachabilityFireability	9	FALSE	6.99	AG	VRAI	COMPLEX	2
AutonomousCar	PT	09b	ReachabilityFireability	10	TRUE	6.99	EF	VRAI	COMPLEX	2
AutonomousCar	PT	09b	ReachabilityFireability	11	TRUE	6.99	EF	VRAI	COMPLEX	1
AutonomousCar	PT	09b	ReachabilityFireability	12	FALSE	6	AG	VRAI	COMPLEX	52
AutonomousCar	PT	09b	ReachabilityFireability	13	TRUE	6	EF	VRAI	COMPLEX	6
AutonomousCar	PT	09b	ReachabilityFireability	14	TRUE	6.99	EF	VRAI	COMPLEX	4
AutonomousCar	PT	09b	ReachabilityFireability	15	TRUE	6.99	EF	VRAI	COMPLEX	123
AutonomousCar	PT	10a	ReachabilityCardinality	0	TRUE	7.99	AG	FAUX	COMPLEX	3
AutonomousCar	PT	10a	ReachabilityCardinality	1	FALSE	6.99	AG	VRAI	COMPLEX	65
AutonomousCar	PT	10a	ReachabilityCardinality	2	TRUE	7.99	AG	FAUX	COMPLEX	1
AutonomousCar	PT	10a	ReachabilityCardinality	3	FALSE	6.99	AG	VRAI	COMPLEX	58
AutonomousCar	PT	10a	ReachabilityCardinality	4	FALSE	6.99	AG	VRAI	COMPLEX	4
AutonomousCar	PT	10a	ReachabilityCardinality	5	FALSE	6.99	AG	VRAI	COMPLEX	7
AutonomousCar	PT	10a	ReachabilityCardinality	6	FALSE	6.99	AG	VRAI	COMPLEX	6
AutonomousCar	PT	10a	ReachabilityCardinality	7	FALSE	6.99	AG	VRAI	COMPLEX	29
AutonomousCar	PT	10a	ReachabilityCardinality	8	TRUE	6.99	EF	VRAI	COMPLEX	38
AutonomousCar	PT	10a	ReachabilityCardinality	9	TRUE	7.99	AG	FAUX	COMPLEX	19
AutonomousCar	PT	10a	ReachabilityCardinality	10	TRUE	7.99	AG	FAUX	COMPLEX	66
AutonomousCar	PT	10a	ReachabilityCardinality	11	TRUE	6.99	EF	VRAI	COMPLEX	46
AutonomousCar	PT	10a	ReachabilityCardinality	12	TRUE	8.99	EF	VRAI	COMPLEX	49
AutonomousCar	PT	10a	ReachabilityCardinality	13	TRUE	7.99	EF	VRAI	COMPLEX	36
AutonomousCar	PT	10a	ReachabilityCardinality	14	FALSE	6.99	AG	VRAI	COMPLEX	2
AutonomousCar	PT	10a	ReachabilityCardinality	15	TRUE	7.99	EF	VRAI	COMPLEX	1
AutonomousCar	PT	10a	ReachabilityFireability	0	TRUE	4.99	EF	VRAI	COMPLEX	67
AutonomousCar	PT	10a	ReachabilityFireability	1	FALSE	6.99	EF	FAUX	COMPLEX	3
AutonomousCar	PT	10a	ReachabilityFireability	2	FALSE	6.99	EF	FAUX	COMPLEX	86
AutonomousCar	PT	10a	ReachabilityFireability	3	TRUE	7.99	EF	VRAI	COMPLEX	2
AutonomousCar	PT	10a	ReachabilityFireability	4	TRUE	6.99	EF	VRAI	COMPLEX	77
AutonomousCar	PT	10a	ReachabilityFireability	5	TRUE	6.99	AG	FAUX	COMPLEX	122
AutonomousCar	PT	10a	ReachabilityFireability	6	TRUE	6.99	EF	VRAI	COMPLEX	4
AutonomousCar	PT	10a	ReachabilityFireability	7	FALSE	6.99	AG	VRAI	COMPLEX	27
AutonomousCar	PT	10a	ReachabilityFireability	8	FALSE	6.99	AG	VRAI	COMPLEX	36
AutonomousCar	PT	10a	ReachabilityFireability	9	TRUE	4.99	AG	FAUX	COMPLEX	69
AutonomousCar	PT	10a	ReachabilityFireability	10	FALSE	6.99	AG	VRAI	COMPLEX	2
AutonomousCar	PT	10a	ReachabilityFireability	11	FALSE	7.99	EF	FAUX	COMPLEX	1
AutonomousCar	PT	10a	ReachabilityFireability	12	FALSE	7.99	AG	VRAI	COMPLEX	27
AutonomousCar	PT	10a	ReachabilityFireability	13	TRUE	7.99	EF	VRAI	COMPLEX	36
AutonomousCar	PT	10a	ReachabilityFireability	14	TRUE	6.99	EF	VRAI	COMPLEX	1
AutonomousCar	PT	10a	ReachabilityFireability	15	TRUE	7.99	AG	FAUX	COMPLEX	1
AutonomousCar	PT	10b	ReachabilityCardinality	0	FALSE	6	AG	VRAI	COMPLEX	77
AutonomousCar	PT	10b	ReachabilityCardinality	1	TRUE	6	EF	VRAI	COMPLEX	4
AutonomousCar	PT	10b	ReachabilityCardinality	2	FALSE	4.75	AG	VRAI	COMPLEX	18
AutonomousCar	PT	10b	ReachabilityCardinality	3	FALSE	6.99	AG	VRAI	COMPLEX	73
AutonomousCar	PT	10b	ReachabilityCardinality	4	FALSE	6.99	AG	VRAI	COMPLEX	26
AutonomousCar	PT	10b	ReachabilityCardinality	5	FALSE	6.99	AG	VRAI	COMPLEX	1
AutonomousCar	PT	10b	ReachabilityCardinality	6	FALSE	6	AG	VRAI	COMPLEX	27
AutonomousCar	PT	10b	ReachabilityCardinality	7	TRUE	6.99	AG	FAUX	COMPLEX	45
AutonomousCar	PT	10b	ReachabilityCardinality	8	FALSE	5.99	EF	FAUX	COMPLEX	9
AutonomousCar	PT	10b	ReachabilityCardinality	9	FALSE	6.99	AG	VRAI	COMPLEX	110
AutonomousCar	PT	10b	ReachabilityCardinality	10	FALSE	6.99	AG	VRAI	COMPLEX	114
AutonomousCar	PT	10b	ReachabilityCardinality	11	TRUE	6.99	AG	FAUX	COMPLEX	61
AutonomousCar	PT	10b	ReachabilityCardinality	12	FALSE	6.74	AG	VRAI	COMPLEX	2
AutonomousCar	PT	10b	ReachabilityCardinality	13	TRUE	6	EF	VRAI	COMPLEX	48
AutonomousCar	PT	10b	ReachabilityCardinality	14	FALSE	6.74	AG	VRAI	COMPLEX	47
AutonomousCar	PT	10b	ReachabilityCardinality	15	FALSE	6	AG	VRAI	COMPLEX	50
AutonomousCar	PT	10b	ReachabilityFireability	0	TRUE	5.99	AG	FAUX	COMPLEX	14
AutonomousCar	PT	10b	ReachabilityFireability	1	TRUE	6.49	EF	VRAI	COMPLEX	1
AutonomousCar	PT	10b	ReachabilityFireability	2	TRUE	6.99	EF	VRAI	COMPLEX	1
AutonomousCar	PT	10b	ReachabilityFireability	3	FALSE	6.99	AG	VRAI	COMPLEX	35
AutonomousCar	PT	10b	ReachabilityFireability	4	TRUE	6.99	AG	FAUX	COMPLEX	6
AutonomousCar	PT	10b	ReachabilityFireability	5	TRUE	6.99	AG	FAUX	COMPLEX	1
AutonomousCar	PT	10b	ReachabilityFireability	6	TRUE	6.99	EF	VRAI	COMPLEX	57
AutonomousCar	PT	10b	ReachabilityFireability	7	TRUE	6.99	EF	VRAI	COMPLEX	2
AutonomousCar	PT	10b	ReachabilityFireability	8	FALSE	6.99	EF	FAUX	COMPLEX	23
AutonomousCar	PT	10b	ReachabilityFireability	9	TRUE	5.99	AG	FAUX	COMPLEX	1
AutonomousCar	PT	10b	ReachabilityFireability	10	FALSE	3.99	EF	FAUX	COMPLEX	74
AutonomousCar	PT	10b	ReachabilityFireability	11	FALSE	6.99	EF	FAUX	COMPLEX	96
AutonomousCar	PT	10b	ReachabilityFireability	12	FALSE	4.49	AG	VRAI	COMPLEX	2
AutonomousCar	PT	10b	ReachabilityFireability	13	FALSE	6.99	AG	VRAI	COMPLEX	42
AutonomousCar	PT	10b	ReachabilityFireability	14	FALSE	6.99	AG	VRAI	COMPLEX	1
AutonomousCar	PT	10b	ReachabilityFireability	15	TRUE	6.99	EF	VRAI	COMPLEX	25
BART	COL	2	ReachabilityCardinality	0	TRUE	7.99	AG	FAUX	COMPLEX	86
BART	COL	2	ReachabilityCardinality	1	TRUE	7.99	AG	FAUX	COMPLEX	60
BART	COL	2	ReachabilityCardinality	2	FALSE	7.99	EF	FAUX	COMPLEX	4
BART	COL	2	ReachabilityCardinality	3	FALSE	7.99	EF	FAUX	COMPLEX	87
BART	COL	2	ReachabilityCardinality	4	TRUE	7.99	AG	FAUX	COMPLEX	16
BART	COL	2	ReachabilityCardinality	5	TRUE	7.99	AG	FAUX	COMPLEX	32
BART	COL	2	ReachabilityCardinality	6	FALSE	6.99	EF	FAUX	COMPLEX	1
BART	COL	2	ReachabilityCardinality	7	TRUE	7.99	AG	FAUX	COMPLEX	65
BART	COL	2	ReachabilityCardinality	8	FALSE	6.99	EF	FAUX	COMPLEX	1
BART	COL	2	ReachabilityCardinality	9	FALSE	6.99	EF	FAUX	COMPLEX	51
BART	COL	2	ReachabilityCardinality	10	FALSE	6.99	EF	FAUX	COMPLEX	1
BART	COL	2	ReachabilityCardinality	11	FALSE	6.99	EF	FAUX	COMPLEX	1
BART	COL	2	ReachabilityCardinality	12	TRUE	6.99	AG	FAUX	COMPLEX	1
BART	COL	2	ReachabilityCardinality	13	TRUE	6.99	AG	FAUX	COMPLEX	98
BART	COL	2	ReachabilityCardinality	14	TRUE	6.99	AG	FAUX	COMPLEX	81
BART	COL	2	ReachabilityCardinality	15	FALSE	6.99	EF	FAUX	COMPLEX	47
BART	COL	2	ReachabilityFireability	0	FALSE	7.99	EF	FAUX	CSTFALSE	4
BART	COL	2	ReachabilityFireability	1	TRUE	6.99	AG	FAUX	COMPLEX	81
BART	COL	2	ReachabilityFireability	2	FALSE	7.99	EF	FAUX	CSTFALSE	62
BART	COL	2	ReachabilityFireability	3	FALSE	7.99	EF	FAUX	CSTFALSE	1
BART	COL	2	ReachabilityFireability	4	FALSE	6.99	AG	VRAI	COMPLEX	51
BART	COL	2	ReachabilityFireability	5	TRUE	6.99	EF	VRAI	COMPLEX	45
BART	COL	2	ReachabilityFireability	6	TRUE	6.99	EF	VRAI	COMPLEX	83
BART	COL	2	ReachabilityFireability	7	TRUE	6.99	EF	VRAI	COMPLEX	1
BART	COL	2	ReachabilityFireability	8	TRUE	6.99	EF	VRAI	COMPLEX	1
BART	COL	2	ReachabilityFireability	9	TRUE	6.99	EF	VRAI	COMPLEX	58
BART	COL	2	ReachabilityFireability	10	FALSE	6.99	AG	VRAI	COMPLEX	1
BART	COL	2	ReachabilityFireability	11	FALSE	6.99	AG	VRAI	COMPLEX	60
BART	COL	2	ReachabilityFireability	12	TRUE	6.99	EF	VRAI	COMPLEX	74
BART	COL	2	ReachabilityFireability	13	TRUE	6.99	EF	VRAI	COMPLEX	107
BART	COL	2	ReachabilityFireability	14	FALSE	6.99	AG	VRAI	COMPLEX	1
BART	COL	2	ReachabilityFireability	15	FALSE	6.99	AG	VRAI	COMPLEX	116
BART	COL	5	ReachabilityCardinality	0	TRUE	6.99	AG	FAUX	COMPLEX	2
BART	COL	5	ReachabilityCardinality	1	FALSE	5.99	EF	FAUX	COMPLEX	96
BART	COL	5	ReachabilityCardinality	2	FALSE	6.99	EF	FAUX	COMPLEX	84
BART	COL	5	ReachabilityCardinality	3	TRUE	6.99	AG	FAUX	COMPLEX	1
BART	COL	5	ReachabilityCardinality	4	FALSE	7.99	EF	FAUX	CSTFALSE	1
BART	COL	5	ReachabilityCardinality	5	TRUE	7.99	AG	FAUX	CSTTRUE	8
BART	COL	5	ReachabilityCardinality	6	TRUE	5.99	AG	FAUX	COMPLEX	88
BART	COL	5	ReachabilityCardinality	7	TRUE	6.99	AG	FAUX	COMPLEX	3
BART	COL	5	ReachabilityCardinality	8	TRUE	6.99	AG	FAUX	COMPLEX	9
BART	COL	5	ReachabilityCardinality	9	FALSE	6.99	EF	FAUX	COMPLEX	77
BART	COL	5	ReachabilityCardinality	10	TRUE	7.99	AG	FAUX	CSTTRUE	1
BART	COL	5	ReachabilityCardinality	11	TRUE	6.99	AG	FAUX	COMPLEX	1
BART	COL	5	ReachabilityCardinality	12	TRUE	5.99	AG	FAUX	COMPLEX	53
BART	COL	5	ReachabilityCardinality	13	FALSE	6.99	EF	FAUX	COMPLEX	1
BART	COL	5	ReachabilityCardinality	14	FALSE	6.99	EF	FAUX	COMPLEX	4
BART	COL	5	ReachabilityCardinality	15	TRUE	6.99	AG	FAUX	COMPLEX	3
BART	COL	5	ReachabilityFireability	0	FALSE	6.99	AG	VRAI	COMPLEX	1
BART	COL	5	ReachabilityFireability	1	TRUE	6.99	EF	VRAI	COMPLEX	112
BART	COL	5	ReachabilityFireability	2	FALSE	7.99	EF	FAUX	CSTFALSE	33
BART	COL	5	ReachabilityFireability	3	TRUE	6.99	EF	VRAI	COMPLEX	1
BART	COL	5	ReachabilityFireability	4	FALSE	6.99	AG	VRAI	COMPLEX	13
BART	COL	5	ReachabilityFireability	5	TRUE	6.99	EF	VRAI	COMPLEX	32
BART	COL	5	ReachabilityFireability	6	TRUE	6.99	AG	FAUX	CSTTRUE	6
BART	COL	5	ReachabilityFireability	7	FALSE	6.99	AG	VRAI	COMPLEX	1
BART	COL	5	ReachabilityFireability	8	TRUE	6.99	EF	VRAI	COMPLEX	133
BART	COL	5	ReachabilityFireability	9	TRUE	6.99	EF	VRAI	COMPLEX	3
BART	COL	5	ReachabilityFireability	10	TRUE	6.99	EF	VRAI	COMPLEX	17
BART	COL	5	ReachabilityFireability	11	FALSE	6.99	AG	VRAI	COMPLEX	121
BART	COL	5	ReachabilityFireability	12	TRUE	6.99	EF	VRAI	COMPLEX	8
BART	COL	5	ReachabilityFireability	13	TRUE	6.99	EF	VRAI	COMPLEX	94
BART	COL	5	ReachabilityFireability	14	TRUE	6.99	EF	VRAI	COMPLEX	102
BART	COL	5	ReachabilityFireability	15	TRUE	6.99	EF	VRAI	COMPLEX	11
BART	COL	10	ReachabilityCardinality	0	FALSE	6.99	EF	FAUX	COMPLEX	62
BART	COL	10	ReachabilityCardinality	1	FALSE	5.99	EF	FAUX	COMPLEX	3
BART	COL	10	ReachabilityCardinality	2	FALSE	6.99	EF	FAUX	COMPLEX	64
BART	COL	10	ReachabilityCardinality	3	FALSE	5.99	EF	FAUX	COMPLEX	6
BART	COL	10	ReachabilityCardinality	4	FALSE	5.99	EF	FAUX	COMPLEX	4
BART	COL	10	ReachabilityCardinality	5	TRUE	5.99	AG	FAUX	COMPLEX	1
BART	COL	10	ReachabilityCardinality	6	FALSE	5.99	EF	FAUX	COMPLEX	3
BART	COL	10	ReachabilityCardinality	7	FALSE	5.99	EF	FAUX	COMPLEX	1
BART	COL	10	ReachabilityCardinality	8	TRUE	6.99	AG	FAUX	COMPLEX	1
BART	COL	10	ReachabilityCardinality	9	TRUE	5.99	AG	FAUX	COMPLEX	83
BART	COL	10	ReachabilityCardinality	10	TRUE	5.99	AG	FAUX	COMPLEX	11
BART	COL	10	ReachabilityCardinality	11	TRUE	5.99	AG	FAUX	COMPLEX	34
BART	COL	10	ReachabilityCardinality	12	FALSE	5.99	EF	FAUX	COMPLEX	1
BART	COL	10	ReachabilityCardinality	13	FALSE	6.99	EF	FAUX	CSTFALSE	4
BART	COL	10	ReachabilityCardinality	14	FALSE	5.99	EF	FAUX	COMPLEX	63
BART	COL	10	ReachabilityCardinality	15	FALSE	6	EF	FAUX	COMPLEX	13
BART	COL	10	ReachabilityFireability	0	FALSE	6.99	AG	VRAI	COMPLEX	5
BART	COL	10	ReachabilityFireability	1	TRUE	6.99	EF	VRAI	COMPLEX	1
BART	COL	10	ReachabilityFireability	2	TRUE	6.99	EF	VRAI	COMPLEX	56
BART	COL	10	ReachabilityFireability	3	TRUE	6.99	EF	VRAI	COMPLEX	46
BART	COL	10	ReachabilityFireability	4	TRUE	6.99	EF	VRAI	COMPLEX	6
BART	COL	10	ReachabilityFireability	5	TRUE	6.99	EF	VRAI	COMPLEX	146
BART	COL	10	ReachabilityFireability	6	FALSE	6.99	AG	VRAI	COMPLEX	1
BART	COL	10	ReachabilityFireability	7	FALSE	6.99	AG	VRAI	COMPLEX	6
BART	COL	10	ReachabilityFireability	8	TRUE	6.99	EF	VRAI	COMPLEX	126
BART	COL	10	ReachabilityFireability	9	FALSE	6.99	EF	FAUX	CSTFALSE	1
BART	COL	10	ReachabilityFireability	10	TRUE	6.99	EF	VRAI	COMPLEX	28
BART	COL	10	ReachabilityFireability	11	TRUE	6.99	EF	VRAI	COMPLEX	1
BART	COL	10	ReachabilityFireability	12	FALSE	6.99	EF	FAUX	CSTFALSE	5
BART	COL	10	ReachabilityFireability	13	TRUE	6.99	EF	VRAI	COMPLEX	29
BART	COL	10	ReachabilityFireability	14	TRUE	6.99	EF	VRAI	COMPLEX	2
BART	COL	10	ReachabilityFireability	15	TRUE	6.99	EF	VRAI	COMPLEX	1
BART	COL	20	ReachabilityCardinality	0	TRUE	6.99	AG	FAUX	COMPLEX	20
BART	COL	20	ReachabilityCardinality	1	FALSE	6	EF	FAUX	COMPLEX	1
BART	COL	20	ReachabilityCardinality	2	FALSE	5	EF	FAUX	COMPLEX	39
BART	COL	20	ReachabilityCardinality	3	TRUE	6	AG	FAUX	CSTTRUE	84
BART	COL	20	ReachabilityCardinality	4	FALSE	5	EF	FAUX	COMPLEX	47
BART	COL	20	ReachabilityCardinality	5	TRUE	5	AG	FAUX	COMPLEX	4
BART	COL	20	ReachabilityCardinality	6	TRUE	5	AG	FAUX	COMPLEX	1
BART	COL	20	ReachabilityCardinality	7	TRUE	6	AG	FAUX	COMPLEX	51
BART	COL	20	ReachabilityCardinality	8	TRUE	5	AG	FAUX	COMPLEX	1
BART	COL	20	ReachabilityCardinality	9	TRUE	6	AG	FAUX	COMPLEX	1
BART	COL	20	ReachabilityCardinality	10	FALSE	6	EF	FAUX	COMPLEX	1
BART	COL	20	ReachabilityCardinality	11	TRUE	6	AG	FAUX	COMPLEX	29
BART	COL	20	ReachabilityCardinality	12	FALSE	6	EF	FAUX	COMPLEX	38
BART	COL	20	ReachabilityCardinality	13	FALSE	5	EF	FAUX	COMPLEX	1
BART	COL	20	ReachabilityCardinality	14	FALSE	5	EF	FAUX	COMPLEX	1
BART	COL	20	ReachabilityCardinality	15	TRUE	5	AG	FAUX	COMPLEX	2
BART	COL	20	ReachabilityFireability	0	TRUE	6.99	EF	VRAI	COMPLEX	50
BART	COL	20	ReachabilityFireability	1	FALSE	6.99	AG	VRAI	COMPLEX	28
BART	COL	20	ReachabilityFireability	2	TRUE	6.99	EF	VRAI	COMPLEX	2
BART	COL	20	ReachabilityFireability	3	FALSE	6.99	EF	FAUX	CSTFALSE	2
BART	COL	20	ReachabilityFireability	4	TRUE	6.99	EF	VRAI	COMPLEX	1
BART	COL	20	ReachabilityFireability	5	TRUE	6.99	EF	VRAI	COMPLEX	40
BART	COL	20	ReachabilityFireability	6	FALSE	5.99	EF	FAUX	CSTFALSE	69
BART	COL	20	ReachabilityFireability	7	FALSE	6.99	EF	FAUX	CSTFALSE	6
BART	COL	20	ReachabilityFireability	8	TRUE	6.99	EF	VRAI	COMPLEX	1
BART	COL	20	ReachabilityFireability	9	FALSE	6.99	AG	VRAI	COMPLEX	2
BART	COL	20	ReachabilityFireability	10	TRUE	6.99	EF	VRAI	COMPLEX	1
BART	COL	20	ReachabilityFireability	11	TRUE	6.99	EF	VRAI	COMPLEX	4
BART	COL	20	ReachabilityFireability	12	TRUE	6.99	EF	VRAI	COMPLEX	43
BART	COL	20	ReachabilityFireability	13	TRUE	6.99	EF	VRAI	COMPLEX	36
BART	COL	20	ReachabilityFireability	14	FALSE	6.99	AG	VRAI	COMPLEX	1
BART	COL	20	ReachabilityFireability	15	TRUE	5.99	AG	FAUX	CSTTRUE	40
BART	COL	30	ReachabilityCardinality	0	TRUE	5.99	AG	FAUX	COMPLEX	1
BART	COL	30	ReachabilityCardinality	1	FALSE	5.99	EF	FAUX	COMPLEX	2
BART	COL	30	ReachabilityCardinality	2	FALSE	5.99	EF	FAUX	COMPLEX	52
BART	COL	30	ReachabilityCardinality	3	TRUE	5.99	AG	FAUX	COMPLEX	83
BART	COL	30	ReachabilityCardinality	4	FALSE	6.99	EF	FAUX	COMPLEX	43
BART	COL	30	ReachabilityCardinality	5	TRUE	5.99	AG	FAUX	COMPLEX	63
BART	COL	30	ReachabilityCardinality	6	FALSE	5	EF	FAUX	COMPLEX	37
BART	COL	30	ReachabilityCardinality	7	FALSE	5	EF	FAUX	COMPLEX	68
BART	COL	30	ReachabilityCardinality	8	FALSE	5	EF	FAUX	COMPLEX	4
BART	COL	30	ReachabilityCardinality	9	TRUE	5	AG	FAUX	COMPLEX	1
BART	COL	30	ReachabilityCardinality	10	TRUE	5	AG	FAUX	COMPLEX	35
BART	COL	30	ReachabilityCardinality	11	FALSE	5	EF	FAUX	COMPLEX	73
BART	COL	30	ReachabilityCardinality	12	TRUE	5	AG	FAUX	COMPLEX	1
BART	COL	30	ReachabilityCardinality	13	TRUE	5	AG	FAUX	COMPLEX	1
BART	COL	30	ReachabilityCardinality	14	TRUE	5	AG	FAUX	COMPLEX	51
BART	COL	30	ReachabilityCardinality	15	TRUE	5	AG	FAUX	COMPLEX	1
BART	COL	30	ReachabilityFireability	0	FALSE	6.99	AG	VRAI	COMPLEX	1
BART	COL	30	ReachabilityFireability	1	TRUE	6.99	EF	VRAI	COMPLEX	84
BART	COL	30	ReachabilityFireability	2	TRUE	7.99	AG	FAUX	CSTTRUE	68
BART	COL	30	ReachabilityFireability	3	TRUE	6.99	AG	FAUX	CSTTRUE	96
BART	COL	30	ReachabilityFireability	4	TRUE	6.99	EF	VRAI	COMPLEX	88
BART	COL	30	ReachabilityFireability	5	TRUE	6.99	EF	VRAI	COMPLEX	1
BART	COL	30	ReachabilityFireability	6	FALSE	6.99	AG	VRAI	COMPLEX	53
BART	COL	30	ReachabilityFireability	7	TRUE	6.99	EF	VRAI	COMPLEX	1
BART	COL	30	ReachabilityFireability	8	FALSE	5.99	AG	VRAI	COMPLEX	6
BART	COL	30	ReachabilityFireability	9	FALSE	6.99	AG	VRAI	COMPLEX	41
BART	COL	30	ReachabilityFireability	10	FALSE	6.99	EF	FAUX	CSTFALSE	108
BART	COL	30	ReachabilityFireability	11	FALSE	6.99	AG	VRAI	COMPLEX	37
BART	COL	30	ReachabilityFireability	12	FALSE	5.99	EF	FAUX	CSTFALSE	79
BART	COL	30	ReachabilityFireability	13	TRUE	6.99	EF	VRAI	COMPLEX	78
BART	COL	30	ReachabilityFireability	14	TRUE	6.99	EF	VRAI	COMPLEX	51
BART	COL	30	ReachabilityFireability	15	FALSE	7.99	AG	VRAI	CSTFALSE	1
BART	COL	40	ReachabilityCardinality	0	TRUE	5.99	AG	FAUX	COMPLEX	1
BART	COL	40	ReachabilityCardinality	1	TRUE	5	AG	FAUX	COMPLEX	1
BART	COL	40	ReachabilityCardinality	2	TRUE	5	AG	FAUX	COMPLEX	1
BART	COL	40	ReachabilityCardinality	3	TRUE	6	AG	FAUX	CSTTRUE	14
BART	COL	40	ReachabilityCardinality	4	TRUE	5	AG	FAUX	COMPLEX	98
BART	COL	40	ReachabilityCardinality	5	FALSE	5	EF	FAUX	COMPLEX	1
BART	COL	40	ReachabilityCardinality	6	TRUE	5	AG	FAUX	COMPLEX	94
BART	COL	40	ReachabilityCardinality	7	TRUE	5	AG	FAUX	COMPLEX	1
BART	COL	40	ReachabilityCardinality	8	TRUE	6	AG	FAUX	CSTTRUE	14
BART	COL	40	ReachabilityCardinality	9	TRUE	5	AG	FAUX	COMPLEX	43
BART	COL	40	ReachabilityCardinality	10	FALSE	5	EF	FAUX	COMPLEX	5
BART	COL	40	ReachabilityCardinality	11	FALSE	5	EF	FAUX	COMPLEX	83
BART	COL	40	ReachabilityCardinality	12	FALSE	5	EF	FAUX	COMPLEX	12
BART	COL	40	ReachabilityCardinality	13	TRUE	5	AG	FAUX	COMPLEX	1
BART	COL	40	ReachabilityCardinality	14	FALSE	5	EF	FAUX	COMPLEX	58
BART	COL	40	ReachabilityCardinality	15	FALSE	6	EF	FAUX	CSTFALSE	50
BART	COL	40	ReachabilityFireability	0	FALSE	5.99	AG	VRAI	COMPLEX	90
BART	COL	40	ReachabilityFireability	1	TRUE	5.99	EF	VRAI	COMPLEX	44
BART	COL	40	ReachabilityFireability	2	FALSE	5.99	AG	VRAI	COMPLEX	51
BART	COL	40	ReachabilityFireability	3	FALSE	5.99	AG	VRAI	COMPLEX	10
BART	COL	40	ReachabilityFireability	4	FALSE	5.99	AG	VRAI	COMPLEX	4
BART	COL	40	ReachabilityFireability	5	FALSE	5.99	AG	VRAI	COMPLEX	64
BART	COL	40	ReachabilityFireability	6	TRUE	5.99	EF	VRAI	COMPLEX	6
BART	COL	40	ReachabilityFireability	7	FALSE	3.99	EF	FAUX	CSTFALSE	41
BART	COL	40	ReachabilityFireability	8	TRUE	5.99	AG	FAUX	CSTTRUE	1
BART	COL	40	ReachabilityFireability	9	FALSE	5.99	AG	VRAI	COMPLEX	45
BART	COL	40	ReachabilityFireability	10	FALSE	5.99	EF	FAUX	CSTFALSE	103
BART	COL	40	ReachabilityFireability	11	TRUE	5.99	EF	VRAI	COMPLEX	51
BART	COL	40	ReachabilityFireability	12	FALSE	5.99	AG	VRAI	COMPLEX	1
BART	COL	40	ReachabilityFireability	13	FALSE	4.99	EF	FAUX	CSTFALSE	83
BART	COL	40	ReachabilityFireability	14	TRUE	5.99	EF	VRAI	COMPLEX	42
BART	COL	40	ReachabilityFireability	15	TRUE	5.99	EF	VRAI	COMPLEX	73
BART	COL	50	ReachabilityCardinality	0	TRUE	5	AG	FAUX	COMPLEX	1
BART	COL	50	ReachabilityCardinality	1	FALSE	5	EF	FAUX	COMPLEX	60
BART	COL	50	ReachabilityCardinality	2	FALSE	5	EF	FAUX	COMPLEX	74
BART	COL	50	ReachabilityCardinality	3	FALSE	5	EF	FAUX	COMPLEX	107
BART	COL	50	ReachabilityCardinality	4	TRUE	6	AG	FAUX	CSTTRUE	64
